"No.","Time","Source","Destination","Protocol","Length","Info"
"1958","19.344160","10.18.110.249","10.18.110.167","TCP","54","57794  >  52323 [ACK] Seq=271 Ack=6124 Win=131328 Len=0"
"1959","19.344968","fe80::be32:5fff:feac:917e","fe80::2edb:5ef6:715a:2d16","UDP","1421","3702  >  57941 Len=1359"
"1960","19.345302","10.18.110.249","10.18.110.167","TCP","54","57794  >  52323 [FIN, ACK] Seq=271 Ack=6124 Win=131328 Len=0"
"1961","19.348851","10.18.110.162","10.18.110.249","TCP","1514","2869  >  57797 [ACK] Seq=1685 Ack=258 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"1962","19.348851","10.18.110.162","10.18.110.249","TCP","1514","2869  >  57797 [ACK] Seq=3145 Ack=258 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"1963","19.348851","10.18.110.162","10.18.110.249","TCP","1514","2869  >  57797 [ACK] Seq=4605 Ack=258 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"1964","19.348851","10.18.110.71","10.18.110.249","TCP","66","9197  >  57798 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=128"
"1965","19.348977","10.18.110.249","10.18.110.162","TCP","54","57797  >  2869 [ACK] Seq=258 Ack=6065 Win=131328 Len=0"
"1966","19.349068","10.18.110.249","10.18.110.71","TCP","54","57798  >  9197 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"1967","19.349111","10.18.110.249","10.18.110.71","HTTP","320","GET /ConnectionManager_1.xml HTTP/1.1 "
"1968","19.351064","10.18.110.249","10.18.110.167","TCP","66","57799  >  52323 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1969","19.352777","10.18.110.162","10.18.110.249","TCP","1514","2869  >  57797 [ACK] Seq=6065 Ack=258 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"1970","19.352777","10.18.110.162","10.18.110.249","HTTP/XML","1092","HTTP/1.1 200 OK "
"1971","19.352867","10.18.110.249","10.18.110.162","TCP","54","57797  >  2869 [ACK] Seq=258 Ack=8564 Win=131328 Len=0"
"1972","19.353144","10.18.110.71","10.18.110.249","TCP","54","9197  >  57798 [ACK] Seq=1 Ack=267 Win=30336 Len=0"
"1973","19.353276","10.18.110.249","10.18.110.162","TCP","54","57797  >  2869 [FIN, ACK] Seq=258 Ack=8564 Win=131328 Len=0"
"1974","19.357639","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57798 [ACK] Seq=1 Ack=267 Win=30336 Len=1460 [TCP segment of a reassembled PDU]"
"1975","19.357639","10.18.110.162","10.18.110.249","TCP","54","2869  >  57797 [ACK] Seq=8564 Ack=259 Win=65536 Len=0"
"1976","19.357639","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57798 [ACK] Seq=1461 Ack=267 Win=30336 Len=1460 [TCP segment of a reassembled PDU]"
"1977","19.357639","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57798 [ACK] Seq=2921 Ack=267 Win=30336 Len=1460 [TCP segment of a reassembled PDU]"
"1978","19.357762","10.18.110.249","10.18.110.71","TCP","54","57798  >  9197 [ACK] Seq=267 Ack=4381 Win=131328 Len=0"
"1979","19.358795","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57798 [ACK] Seq=4381 Ack=267 Win=30336 Len=1460 [TCP segment of a reassembled PDU]"
"1980","19.358795","10.18.110.71","10.18.110.249","HTTP/XML","757","HTTP/1.1 200 OK "
"1981","19.358870","10.18.110.249","10.18.110.71","TCP","54","57798  >  9197 [ACK] Seq=267 Ack=6545 Win=131328 Len=0"
"1982","19.359704","10.18.110.249","10.18.110.71","TCP","54","57798  >  9197 [FIN, ACK] Seq=267 Ack=6545 Win=131328 Len=0"
"1983","19.359935","10.18.110.167","10.18.110.249","TCP","54","52323  >  57794 [ACK] Seq=6124 Ack=272 Win=66624 Len=0"
"1984","19.359935","10.18.110.167","10.18.110.249","TCP","66","52323  >  57799 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=64"
"1985","19.360070","10.18.110.249","10.18.110.167","TCP","54","57799  >  52323 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"1986","19.363751","10.18.110.249","10.18.110.167","TCP","437","57799  >  52323 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=383 [TCP segment of a reassembled PDU]"
"1987","19.363892","10.18.110.249","10.18.110.167","HTTP/XML","354","POST /upnp/control/ConnectionManager HTTP/1.1 "
"1988","19.367127","10.18.110.71","10.18.110.249","TCP","54","9197  >  57798 [ACK] Seq=6545 Ack=268 Win=30336 Len=0"
"1989","19.376155","10.18.110.249","10.18.110.71","TCP","66","57800  >  9197 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1990","19.377615","fe80::5f84:5ac8:aa78:a77c","fe80::2edb:5ef6:715a:2d16","UDP","1305","3702  >  57941 Len=1243"
"1991","19.383505","10.18.110.20","224.0.0.251","MDNS","87","Standard query response 0x0000 A, cache flush 10.18.110.20"
"1992","19.383505","10.18.110.62","10.18.110.255","NBNS","92","Name query NB BRW90324B4542B0<00>"
"1993","19.383542","fe80::2edb:5ef6:715a:2d16","fe80::5f84:5ac8:aa78:a77c","TCP","86","57801  >  5357 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"1994","19.386048","10.18.110.20","224.0.0.251","MDNS","99","Standard query response 0x0000 AAAA, cache flush fe80::265e:beff:fe6a:4c37"
"1995","19.388664","CyberTAN_88:e0:8b","Broadcast","ARP","42","Who has 192.168.2.1? Tell 192.168.2.221"
"1996","19.388884","10.18.110.71","10.18.110.249","TCP","66","9197  >  57800 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=128"
"1997","19.388884","fe80::5f84:5ac8:aa78:a77c","fe80::2edb:5ef6:715a:2d16","TCP","86","5357  >  57801 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1998","19.389000","10.18.110.249","10.18.110.71","TCP","54","57800  >  9197 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"1999","19.389148","10.18.110.249","10.18.110.71","TCP","436","57800  >  9197 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=382 [TCP segment of a reassembled PDU]"
"2000","19.389180","fe80::2edb:5ef6:715a:2d16","fe80::5f84:5ac8:aa78:a77c","TCP","74","57801  >  5357 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"2001","19.389265","10.18.110.249","10.18.110.71","HTTP/XML","354","POST /upnp/control/ConnectionManager1 HTTP/1.1 "
"2002","19.389470","fe80::2edb:5ef6:715a:2d16","fe80::5f84:5ac8:aa78:a77c","TCP","314","57801  >  5357 [PSH, ACK] Seq=1 Ack=1 Win=132352 Len=240 [TCP segment of a reassembled PDU]"
"2003","19.389599","fe80::2edb:5ef6:715a:2d16","fe80::5f84:5ac8:aa78:a77c","HTTP/XML","807","POST /10f737c9-c8b2-4ff4-b4a1-de648b79bac2/ HTTP/1.1 "
"2004","19.394975","10.18.110.249","224.0.0.251","MDNS","77","Standard query 0x0000 A nas-up3-plg.local, ""QM"" question"
"2005","19.395329","10.18.110.71","10.18.110.249","TCP","54","9197  >  57800 [ACK] Seq=1 Ack=383 Win=30336 Len=0"
"2006","19.395329","10.18.110.71","10.18.110.249","TCP","54","9197  >  57800 [ACK] Seq=1 Ack=683 Win=31360 Len=0"
"2007","19.395329","fe80::5f84:5ac8:aa78:a77c","fe80::2edb:5ef6:715a:2d16","TCP","74","5357  >  57801 [ACK] Seq=1 Ack=974 Win=131328 Len=0"
"2008","19.395553","fe80::5f84:5ac8:aa78:a77c","fe80::2edb:5ef6:715a:2d16","TCP","1514","5357  >  57801 [ACK] Seq=1 Ack=974 Win=131328 Len=1440 [TCP segment of a reassembled PDU]"
"2009","19.396483","fe80::2edb:5ef6:715a:2d16","ff02::fb","MDNS","97","Standard query 0x0000 A nas-up3-plg.local, ""QM"" question"
"2010","19.398487","10.18.110.249","224.0.0.251","MDNS","77","Standard query 0x0000 AAAA nas-up3-plg.local, ""QM"" question"
"2011","19.399029","fe80::5f84:5ac8:aa78:a77c","fe80::2edb:5ef6:715a:2d16","HTTP/XML","985","HTTP/1.1 200  "
"2012","19.399087","fe80::2edb:5ef6:715a:2d16","fe80::5f84:5ac8:aa78:a77c","TCP","74","57801  >  5357 [ACK] Seq=974 Ack=2352 Win=132352 Len=0"
"2013","19.399306","fe80::25bf:1a7d:3d9a:7581","fe80::2edb:5ef6:715a:2d16","UDP","1307","3702  >  57941 Len=1245"
"2014","19.400007","fe80::2edb:5ef6:715a:2d16","ff02::fb","MDNS","97","Standard query 0x0000 AAAA nas-up3-plg.local, ""QM"" question"
"2015","19.400919","fe80::2edb:5ef6:715a:2d16","ff02::1:3","LLMNR","91","Standard query 0xe8a6 A nas-up3-plg"
"2016","19.401454","10.18.110.249","224.0.0.252","LLMNR","71","Standard query 0xe8a6 A nas-up3-plg"
"2017","19.402253","fe80::2edb:5ef6:715a:2d16","ff02::1:3","LLMNR","91","Standard query 0x3a99 AAAA nas-up3-plg"
"2018","19.402617","10.18.110.249","224.0.0.252","LLMNR","71","Standard query 0x3a99 AAAA nas-up3-plg"
"2019","19.404931","10.18.110.249","224.0.0.251","MDNS","77","Standard query 0x0000 A nas-up3-plg.local, ""QM"" question"
"2020","19.406014","fe80::2edb:5ef6:715a:2d16","ff02::fb","MDNS","97","Standard query 0x0000 A nas-up3-plg.local, ""QM"" question"
"2021","19.408837","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57800 [ACK] Seq=1 Ack=683 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"2022","19.408837","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57800 [ACK] Seq=1461 Ack=683 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"2023","19.408837","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57800 [ACK] Seq=2921 Ack=683 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"2024","19.408837","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57800 [ACK] Seq=4381 Ack=683 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"2025","19.408837","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57800 [ACK] Seq=5841 Ack=683 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"2026","19.408837","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57800 [ACK] Seq=7301 Ack=683 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"2027","19.408837","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57800 [ACK] Seq=8761 Ack=683 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"2028","19.408837","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57800 [ACK] Seq=10221 Ack=683 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"2029","19.408837","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57800 [ACK] Seq=11681 Ack=683 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"2030","19.408948","10.18.110.249","10.18.110.71","TCP","54","57800  >  9197 [ACK] Seq=683 Ack=13141 Win=131328 Len=0"
"2031","19.409013","10.18.110.249","224.0.0.251","MDNS","77","Standard query 0x0000 AAAA nas-up3-plg.local, ""QM"" question"
"2032","19.410372","fe80::2edb:5ef6:715a:2d16","ff02::fb","MDNS","97","Standard query 0x0000 AAAA nas-up3-plg.local, ""QM"" question"
"2033","19.410367","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57800 [ACK] Seq=13141 Ack=683 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"2034","19.410429","10.18.110.249","10.18.110.71","TCP","54","57800  >  9197 [ACK] Seq=683 Ack=14601 Win=131328 Len=0"
"2035","19.410896","fe80::2edb:5ef6:715a:2d16","fe80::25bf:1a7d:3d9a:7581","TCP","86","57802  >  5357 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"2036","19.421939","fe80::25bf:1a7d:3d9a:7581","fe80::2edb:5ef6:715a:2d16","TCP","86","5357  >  57802 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"2037","19.422065","fe80::2edb:5ef6:715a:2d16","fe80::25bf:1a7d:3d9a:7581","TCP","74","57802  >  5357 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"2038","19.422425","fe80::2edb:5ef6:715a:2d16","fe80::25bf:1a7d:3d9a:7581","TCP","314","57802  >  5357 [PSH, ACK] Seq=1 Ack=1 Win=132352 Len=240 [TCP segment of a reassembled PDU]"
"2039","19.422561","fe80::2edb:5ef6:715a:2d16","fe80::25bf:1a7d:3d9a:7581","HTTP/XML","807","POST /5fbcd1c5-0009-40b2-84f7-64ab7d705b5c/ HTTP/1.1 "
"2040","19.425047","fe80::2edb:5ef6:715a:2d16","fe80::5f84:5ac8:aa78:a77c","TCP","74","57801  >  5357 [FIN, ACK] Seq=974 Ack=2352 Win=132352 Len=0"
"2041","19.425908","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57800 [ACK] Seq=14601 Ack=683 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"2042","19.428375","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57800 [ACK] Seq=16061 Ack=683 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"2043","19.428375","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57800 [ACK] Seq=17521 Ack=683 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"2044","19.428375","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57800 [ACK] Seq=18981 Ack=683 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"2045","19.428375","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57800 [ACK] Seq=20441 Ack=683 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"2046","19.428375","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57800 [ACK] Seq=21901 Ack=683 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"2047","19.428375","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57800 [ACK] Seq=23361 Ack=683 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"2048","19.428375","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57800 [ACK] Seq=24821 Ack=683 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"2049","19.428375","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57800 [ACK] Seq=26281 Ack=683 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"2050","19.428375","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57800 [PSH, ACK] Seq=27741 Ack=683 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"2051","19.428503","10.18.110.249","10.18.110.71","TCP","54","57800  >  9197 [ACK] Seq=683 Ack=29201 Win=131328 Len=0"
"2052","19.429995","10.18.110.71","10.18.110.249","HTTP/XML","164","HTTP/1.1 200 OK "
"2053","19.429995","10.18.110.197","10.18.110.249","UDP","464","53977  >  62700 Len=422"
"2054","19.429995","fe80::5f84:5ac8:aa78:a77c","fe80::2edb:5ef6:715a:2d16","TCP","74","5357  >  57801 [FIN, ACK] Seq=2352 Ack=975 Win=131328 Len=0"
"2055","19.430046","10.18.110.249","10.18.110.71","TCP","54","57800  >  9197 [ACK] Seq=683 Ack=29312 Win=131072 Len=0"
"2056","19.430077","10.18.110.249","10.18.110.71","TCP","54","57800  >  9197 [FIN, ACK] Seq=683 Ack=29312 Win=131072 Len=0"
"2057","19.430184","fe80::2edb:5ef6:715a:2d16","fe80::5f84:5ac8:aa78:a77c","TCP","74","57801  >  5357 [ACK] Seq=975 Ack=2353 Win=132352 Len=0"
"2058","19.437876","10.18.110.249","10.18.110.71","TCP","66","57803  >  9197 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2059","19.440827","fe80::25bf:1a7d:3d9a:7581","fe80::2edb:5ef6:715a:2d16","TCP","74","5357  >  57802 [ACK] Seq=1 Ack=974 Win=131328 Len=0"
"2060","19.441128","10.18.110.249","10.18.110.167","TCP","164","57673  >  8009 [PSH, ACK] Seq=331 Ack=3953 Win=511 Len=110 [TCP segment of a reassembled PDU]"
"2061","19.443124","fe80::293f:d84:aae3:c6fd","fe80::2edb:5ef6:715a:2d16","UDP","1307","3702  >  57941 Len=1245"
"2062","19.443124","fe80::25bf:1a7d:3d9a:7581","fe80::2edb:5ef6:715a:2d16","TCP","1514","5357  >  57802 [ACK] Seq=1 Ack=974 Win=131328 Len=1440 [TCP segment of a reassembled PDU]"
"2063","19.443124","fe80::25bf:1a7d:3d9a:7581","fe80::2edb:5ef6:715a:2d16","HTTP/XML","982","HTTP/1.1 200  "
"2064","19.443268","fe80::2edb:5ef6:715a:2d16","fe80::25bf:1a7d:3d9a:7581","TCP","74","57802  >  5357 [ACK] Seq=974 Ack=2349 Win=132352 Len=0"
"2065","19.447538","fe80::2edb:5ef6:715a:2d16","fe80::293f:d84:aae3:c6fd","TCP","86","57804  >  5357 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"2066","19.449345","10.18.110.71","10.18.110.249","TCP","54","9197  >  57800 [ACK] Seq=29312 Ack=684 Win=31360 Len=0"
"2067","19.449345","10.18.110.71","10.18.110.249","TCP","66","9197  >  57803 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=128"
"2068","19.449517","10.18.110.249","10.18.110.71","TCP","54","57803  >  9197 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"2069","19.449712","10.18.110.249","10.18.110.71","HTTP","261","GET /RenderingControl_1.xml HTTP/1.1 "
"2070","19.452171","10.18.110.254","10.18.110.249","UDP","1249","40824  >  57940 Len=1207"
"2071","19.455283","fe80::293f:d84:aae3:c6fd","fe80::2edb:5ef6:715a:2d16","TCP","86","5357  >  57804 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"2072","19.455418","fe80::2edb:5ef6:715a:2d16","fe80::293f:d84:aae3:c6fd","TCP","74","57804  >  5357 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"2073","19.455587","fe80::2edb:5ef6:715a:2d16","fe80::293f:d84:aae3:c6fd","TCP","313","57804  >  5357 [PSH, ACK] Seq=1 Ack=1 Win=132352 Len=239 [TCP segment of a reassembled PDU]"
"2074","19.455755","fe80::2edb:5ef6:715a:2d16","fe80::293f:d84:aae3:c6fd","HTTP/XML","807","POST /ab996035-9c49-4b21-83c5-f9b5988022c9/ HTTP/1.1 "
"2075","19.457850","fe80::293f:d84:aae3:c6fd","fe80::2edb:5ef6:715a:2d16","TCP","74","5357  >  57804 [ACK] Seq=1 Ack=973 Win=262400 Len=0"
"2076","19.459336","10.18.110.71","10.18.110.249","TCP","54","9197  >  57803 [ACK] Seq=1 Ack=208 Win=30336 Len=0"
"2077","19.459336","fe80::293f:d84:aae3:c6fd","fe80::2edb:5ef6:715a:2d16","TCP","1514","5357  >  57804 [ACK] Seq=1 Ack=973 Win=262400 Len=1440 [TCP segment of a reassembled PDU]"
"2078","19.459336","fe80::293f:d84:aae3:c6fd","fe80::2edb:5ef6:715a:2d16","HTTP/XML","985","HTTP/1.1 200  "
"2079","19.459475","fe80::2edb:5ef6:715a:2d16","fe80::293f:d84:aae3:c6fd","TCP","74","57804  >  5357 [ACK] Seq=973 Ack=2352 Win=132352 Len=0"
"2080","19.461789","fe80::2edb:5ef6:715a:2d16","fe80::25bf:1a7d:3d9a:7581","TCP","74","57802  >  5357 [FIN, ACK] Seq=974 Ack=2349 Win=132352 Len=0"
"2081","19.476444","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57803 [ACK] Seq=1 Ack=208 Win=30336 Len=1460 [TCP segment of a reassembled PDU]"
"2082","19.476444","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57803 [ACK] Seq=1461 Ack=208 Win=30336 Len=1460 [TCP segment of a reassembled PDU]"
"2083","19.476444","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57803 [ACK] Seq=2921 Ack=208 Win=30336 Len=1460 [TCP segment of a reassembled PDU]"
"2084","19.476444","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57803 [ACK] Seq=4381 Ack=208 Win=30336 Len=1460 [TCP segment of a reassembled PDU]"
"2085","19.476444","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57803 [ACK] Seq=5841 Ack=208 Win=30336 Len=1460 [TCP segment of a reassembled PDU]"
"2086","19.476444","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57803 [ACK] Seq=7301 Ack=208 Win=30336 Len=1460 [TCP segment of a reassembled PDU]"
"2087","19.476444","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57803 [ACK] Seq=8761 Ack=208 Win=30336 Len=1460 [TCP segment of a reassembled PDU]"
"2088","19.476444","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57803 [ACK] Seq=10221 Ack=208 Win=30336 Len=1460 [TCP segment of a reassembled PDU]"
"2089","19.476444","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57803 [ACK] Seq=11681 Ack=208 Win=30336 Len=1460 [TCP segment of a reassembled PDU]"
"2090","19.476444","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57803 [ACK] Seq=13141 Ack=208 Win=30336 Len=1460 [TCP segment of a reassembled PDU]"
"2091","19.476444","10.18.110.71","10.18.110.249","HTTP/XML","1034","HTTP/1.1 200 OK "
"2092","19.476583","10.18.110.249","10.18.110.71","TCP","54","57803  >  9197 [ACK] Seq=208 Ack=15582 Win=131328 Len=0"
"2093","19.476980","fe80::25bf:1a7d:3d9a:7581","fe80::2edb:5ef6:715a:2d16","TCP","74","5357  >  57802 [FIN, ACK] Seq=2349 Ack=975 Win=131328 Len=0"
"2094","19.476980","10.18.110.167","10.18.110.249","TCP","54","52323  >  57799 [ACK] Seq=1 Ack=384 Win=66624 Len=0"
"2095","19.476980","10.18.110.167","10.18.110.249","TCP","54","52323  >  57799 [ACK] Seq=1 Ack=684 Win=67712 Len=0"
"2096","19.476980","10.18.110.167","10.18.110.249","TCP","338","52323  >  57799 [PSH, ACK] Seq=1 Ack=684 Win=67712 Len=284 [TCP segment of a reassembled PDU]"
"2097","19.476980","10.18.110.167","10.18.110.249","TCP","1514","52323  >  57799 [ACK] Seq=285 Ack=684 Win=67712 Len=1460 [TCP segment of a reassembled PDU]"
"2098","19.476980","10.18.110.167","10.18.110.249","TCP","1514","52323  >  57799 [ACK] Seq=1745 Ack=684 Win=67712 Len=1460 [TCP segment of a reassembled PDU]"
"2099","19.476980","10.18.110.167","10.18.110.249","TCP","1514","52323  >  57799 [ACK] Seq=3205 Ack=684 Win=67712 Len=1460 [TCP segment of a reassembled PDU]"
"2100","19.476980","10.18.110.167","10.18.110.249","TCP","1514","52323  >  57799 [ACK] Seq=4665 Ack=684 Win=67712 Len=1460 [TCP segment of a reassembled PDU]"
"2101","19.476980","10.18.110.167","10.18.110.249","TCP","1514","52323  >  57799 [ACK] Seq=6125 Ack=684 Win=67712 Len=1460 [TCP segment of a reassembled PDU]"
"2102","19.476980","10.18.110.167","10.18.110.249","HTTP/XML","579","HTTP/1.1 200 OK "
"2103","19.476980","fe80::25bf:1a7d:3d9a:7581","fe80::2edb:5ef6:715a:2d16","UDP","1307","3702  >  57941 Len=1245"
"2104","19.477044","fe80::2edb:5ef6:715a:2d16","fe80::25bf:1a7d:3d9a:7581","TCP","74","57802  >  5357 [ACK] Seq=975 Ack=2350 Win=132352 Len=0"
"2105","19.477235","10.18.110.249","10.18.110.167","TCP","54","57799  >  52323 [ACK] Seq=684 Ack=8111 Win=131328 Len=0"
"2106","19.477787","10.18.110.249","10.18.110.71","TCP","54","57803  >  9197 [FIN, ACK] Seq=208 Ack=15582 Win=131328 Len=0"
"2107","19.478256","10.18.110.249","10.18.110.167","TCP","54","57799  >  52323 [FIN, ACK] Seq=684 Ack=8111 Win=131328 Len=0"
"2108","19.483914","10.18.110.249","10.18.110.167","TCP","66","57805  >  52323 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2109","19.486851","fe80::2edb:5ef6:715a:2d16","fe80::293f:d84:aae3:c6fd","TCP","74","57804  >  5357 [FIN, ACK] Seq=973 Ack=2352 Win=132352 Len=0"
"2110","19.490841","10.18.110.71","10.18.110.249","TCP","54","9197  >  57803 [ACK] Seq=15582 Ack=209 Win=30336 Len=0"
"2111","19.490841","fe80::293f:d84:aae3:c6fd","fe80::2edb:5ef6:715a:2d16","TCP","74","5357  >  57804 [FIN, ACK] Seq=2352 Ack=974 Win=262400 Len=0"
